,,,,,,,,,,,,
,,,,,,,,,,,,
"제약사(종근당, 대웅제약 등)가 완제 의약품으로 가공.",,,,,,,,,,,,
,,,,,,,,,,,,
수출입 통관 시 294130 코드로 처리됨.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
별로 해당될 만한 기업이 없음 ,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
데이터 불안정,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"데이터 불장정, 수출금액 소액.. 분석 제외 ",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
⚡ 먼저 HS Code 850213 정리,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
850213,"Electric generating sets; diesel, of an output exceeding 375 kVA",,,,,,,,,,,
📌 한글,출력이 375kVA를 초과하는 디젤 엔진 발전기 세트,,,,,,,,,,,
🚀 주요 용도,,,,,,,,,,,,
,,,,,,,,,,,,
"대형 빌딩, 데이터센터, 공장 비상발전",,,,,,,,,,,,
,,,,,,,,,,,,
"조선, 플랜트, 병원, 대규모 건설 현장",,,,,,,,,,,,
,,,,,,,,,,,,
"(한국은 발전기 세트 완제품 제조보다, 대형 프로젝트 EPC나 기자재 공급에서 많이 사용)",,,,,,,,,,,,
,,,,,,,,,,,,
따라서 이 HS 코드와 관련되려면 보통:,,,,,,,,,,,,
,,,,,,,,,,,,
"대형 디젤 발전기 제조/조립, 또는",,,,,,,,,,,,
,,,,,,,,,,,,
"조선, 플랜트, 건설 EPC 에서 발전기를 대규모 설치,",,,,,,,,,,,,
,,,,,,,,,,,,
"또는 발전기 부품(발전기, 디젤 엔진, 발전 제어시스템) 제조",,,,,,,,,,,,
를 해야 실제적 관련성이 있습니다.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
✅ 종합 결론,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"현대중공업지주, 현대건설, 한국전력기술",,,,,,,,,,,
"⚠️ 간접 (조선/LNG선 포함, 플랜트 일부)","현대미포조선, 삼성중공업, 한화오션, 한진중공업, 세아특수강 등",,,,,,,,,,,
❌ 무관,"나머지 대부분 (게임, 금융, 뷰티, 바이오, IT)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
280700,"Sulphur, sublimed or precipitated; colloidal sulphur",,,,,,,,,,,
📌 한글,"승화유황, 침강유황 및 콜로이드유황",,,,,,,,,,,
→ 즉 공업용 황(Sulphur),,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
| 🔧 주요 용도 |,,,,,,,,,,,,
,,,,,,,,,,,,
"비료(황산암모늄, 황비료), 살충제, 고무가황",,,,,,,,,,,,
,,,,,,,,,,,,
"제지, 제약, 염료, 화약, 금속제련(구리, 아연, 니켈)",,,,,,,,,,,,
,,,,,,,,,,,,
유황산(황산) 제조 원료로 쓰여 석유화학·비료·제련 산업과 직접적,,,,,,,,,,,,
,,,,,,,,,,,,
✅ 종합 결론,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"POSCO홀딩스, 남해화학, 포스코인터내셔널, 애경케미칼, 동국제강, GS글로벌, S-Oil, GS",,,,,,,,,,,
⚠️ 간접 관련,"국도화학, 삼양사, 태광산업, 대한화섬, 코오롱인더, 포스코케미칼, 팬오션, 대한해운, HMM 등 (황산, 비료, 제련, 수송 등)",,,,,,,,,,,
❌ 무관,"나머지 대부분 (전자, IT, 패션, 게임, 의료)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
데이터 불완전 ,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
710812,Gold in other unwrought forms,,,,,,,,,,,
📌 한글,"기타의 가공되지 않은 금(골드 바, 인곳)",,,,,,,,,,,
,,,,,,,,,,,,
| 🔍 사용처 |,,,,,,,,,,,,
,,,,,,,,,,,,
"귀금속 주얼리, 투자용 금괴, 산업용 전자부품 도금, 반도체/PCB 금도금",,,,,,,,,,,,
,,,,,,,,,,,,
"주로 금을 괴, 인곳(ingot) 형태로 수입해 → 귀금속, 전자부품 등에 사용",,,,,,,,,,,,
,,,,,,,,,,,,
한국의 금 수입은 상당수가 귀금속 및 전자용 도금/와이어용,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
8419.39,"기타 산업용 가열기계 (비전기식), 물과 증기 보일러 제외",,,,,,,,,,,
📌 한글,기타 건조기 (비전기식),,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
8419.30~8419.39 는 산업용 건조 설비(Dryers)에 해당,,,,,,,,,,,,
,,,,,,,,,,,,
"8419.39 는 그 중 식품, 화학, 제약, 플라스틱, 종이, 직물 등 산업용 건조기",,,,,,,,,,,,
,,,,,,,,,,,,
"예: 분무건조기, 회전건조기, 터널건조기, 베이크오븐, 열풍건조기 등",,,,,,,,,,,,
,,,,,,,,,,,,
전기식 건조기가 아닌 산업용 설비,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
관련 종목 없음,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
7322.9,"Other radiators and parts thereof, of iron or steel",,,,,,,,,,,
,"철강제 라디에이터 및 그 부분품, 기타",,,,,,,,,,,
,,,,,,,,,,,,
"중앙난방용, 온수, 증기 라디에이터",,,,,,,,,,,,
,,,,,,,,,,,,
"또는 산업용 열교환기, 파이프형 열기구, 히트익스체인저",,,,,,,,,,,,
,,,,,,,,,,,,
"자동차·트럭용 라디에이터는 보통 8708 코드로 따로 분류, 이 HS732290은 건물, 플랜트, 보일러용 라디에이터 같은 철강제 열교환기 및 부품",,,,,,,,,,,,
,,,,,,,,,,,,
| 🔧 주요 사용 |,,,,,,,,,,,,
,,,,,,,,,,,,
플랜트 건설 / 조선에서의 배관·히터·열교환기,,,,,,,,,,,,
,,,,,,,,,,,,
"대형 건물, 보일러, 지역난방",,,,,,,,,,,,
,,,,,,,,,,,,
"일부 산업기계(제철, 석유화학)",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
8486.3,Machines & apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,,,,,,,,,,,
,반도체 디바이스 또는 전자집적회로(IC) 제조용 기계 및 장치,,,,,,,,,,,
,,,,,,,,,,,,
"즉,",,,,,,,,,,,,
,,,,,,,,,,,,
"반도체 제조 장비 (에칭장비, 증착장비, 노광기, CMP, CVD, PVD, 스퍼터, 클리너, 테스터 등)",,,,,,,,,,,,
,,,,,,,,,,,,
반도체 장비/공정 관련이면 대부분 이 HS 코드로 수출입,,,,,,,,,,,,
,,,,,,,,,,,,
한국의 대표적 고부가 수출 품목 (2024 기준 연간 500억 달러 이상),,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"원익홀딩스, 아이원스, 대보마그네틱, 이녹스, 삼익THK, 유니셈, 아진엑스텍, 에프에스티, AP시스템",,,,,,,,,,,
⚠️ 간접 관련,"롯데케미칼(케미컬), 휴림로봇, 디이엔티, 엔시스(전력), 서울반도체(극히 일부), LED칩업체",,,,,,,,,,,
❌ 무관,"나머지 대부분 (패션, 식품, 금융, 드라마, 사료 등)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
먼저 HS Code 847982 정리,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
8479.82,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines",,,,,,,,,,,
📌 한글,"혼합, 반죽, 분쇄, 연삭, 체질, 균질화, 유화 또는 교반하는 기계",,,,,,,,,,,
,,,,,,,,,,,,
"즉,",,,,,,,,,,,,
,,,,,,,,,,,,
"플라스틱·화학·식품·제약·시멘트 등에서 혼합기, 분쇄기, 믹서, 그라인더, 호모젠저, 에멀시파이어 같은 산업용 기계.",,,,,,,,,,,,
,,,,,,,,,,,,
"한국 수출입에서는 주로 플라스틱/고무 혼련기, 페인트 믹서, 식품·제약 혼합기, 광물 분쇄기 가 많이 포함.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"남해화학, 포스코케미칼, KCC, 씨티케이, 한국석유, 네오크레마, 삼양사",,,,,,,,,,,
⚠️ 간접 관련,"에이치피오, HLB, 알리코제약, 화승엔터프라이즈, 비나텍, 지스마트글로벌 등 일부",,,,,,,,,,,
❌ 무관,"나머지 대부분 (반도체유통, 금융, 건설, 패션, SW, 통신)",,,,,,,,,,,
,,,,,,,,,,,,
,문제는 관련기업들의 상관관계가 높지 않음 (under 0.4),,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
4707.1,Recovered (waste and scrap) paper or paperboard - Unbleached kraft paper or paperboard or corrugated paper or paperboard,,,,,,,,,,,
📌 한글,"폐지 또는 폐판지 (크래프트지, 골판지류)",,,,,,,,,,,
"즉,",,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,펄프앤페이퍼 (폐지 재활용·골판지 생산),기업이 너무 부실함 ,,,,,,,,,,
⚠️ 간접 관련,"예스24, 한국가구, 하림지주 (포장박스 수요), 알톤스포츠(자전거 포장) 등",,,,,,,,,,,
❌ 무관,"나머지 대부분 — IT, 금융, 제약, 건설, 반도체, SW, VC 등",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
9002.9,"Lenses, prisms, mirrors and other optical elements, mounted, other than for cameras, projectors or photographic enlargers or reducers",,,,,,,,,,,
📌 한글,"카메라·영사기·사진 확대축소기용이 아닌 장착된 렌즈, 프리즘, 거울 및 그 밖의 광학 요소",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"현미경, 망원경, 검사장비, 측정기기, 의료 내시경 등에 들어가는 렌즈·프리즘·광학부품 (단 카메라용, 프로젝터용 제외)",,,,,,,,,,,,
,,,,,,,,,,,,
"레이저, 정밀측정기, 반도체 검사장비, 바이오 현미경, 의료 진단기기 등에 주로 사용",,,,,,,,,,,,
,,,,,,,,,,,,
관련기업 없음 ,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
8526.1,Radar apparatus,,,,,,,,,,,
📌 한글,레이더 기기,,,,,,,,,,,
,,,,,,,,,,,,
"항공·선박·군수·자동차(ADAS)·무인기·기상관측 등에 쓰이는 레이더 탐지기, 송수신 모듈, 레이더 센서",,,,,,,,,,,,
,,,,,,,,,,,,
최근에는 특히 자율주행 자동차용 레이더(ADAS Radar) 가 주요 시장.,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"에이스테크(ADAS 레이더 모듈), 삼화콘덴서(레이더용 MLCC)",,,,,,,,,,,
⚠️ 간접 관련,"서연탑메탈, 우리산업, 신라엠앤아이, 엘비세미콘, 현대에버다임 (ADAS 통합, RF센서 일부), 세코닉스(광학부품)",,,,,,,,,,,
❌ 무관,"나머지 대부분 (제약, 식품, 금융, 물류, 화장품 등)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
8504.22,"Liquid dielectric transformers having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,,,,,,,,,,
📌 한글,"650kVA 초과 10,000kVA 이하의 액체 유전체(유입) 변압기",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"즉,",,,,,,,,,,,,
,,,,,,,,,,,,
"대형 유입식 변압기 (650~10,000kVA)",,,,,,,,,,,,
,,,,,,,,,,,,
"주로 전력망, 산업용 전력설비, 공장 배전반, 변전소에 사용",,,,,,,,,,,,
,,,,,,,,,,,,
"한국에서는 현대일렉트릭, 효성중공업, LS ELECTRIC 등이 대표 제조사",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"LS ELECTRIC, 일진전기, 대한전선, LS(지주) (중형 유입변압기 직접 생산)",LS ELECTRIC 중요,,,,,,,,,,
⚠️ 간접 관련,"한국조선해양(선박용), 세진중공업, E1·경동도시가스(산업 전력망), SK이노베이션(정유플랜트)",,,,,,,,,,,
❌ 무관,"나머지 대부분 (제약, 식품, 금융, 유통, IT, 엔터 등)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
7305.12,"Line pipe of a kind used for oil or gas pipelines, of stainless steel",,,,,,,,,,,
📌 한글,스테인리스 강제(鋼製)의 송유관 또는 가스관용 관(파이프),,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"석유, 가스 송유관 / 가스관 / 화학 플랜트 배관에 사용되는 스테인리스 강관",,,,,,,,,,,,
,,,,,,,,,,,,
"우리나라에서는 세아제강, 현대제철, 포스코, 동국제강 등이 관련 생산업체.",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"한진중공업, 웰크론한텍, 경동도시가스, 대창, 원일특강",,,,,,,,,,,
⚠️ 간접 관련,"대한전선, 강원에너지, 유니온, 극동유화, 영풍, 삼일기업공사, 현대건설기계",,,,,,,,,,,
❌ 무관,"나머지 대부분 (제약, 게임, IT, 금융, 엔터 등)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
3818,"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",,,,,,,,,,,
📌 한글,전자산업용 도핑된 화학원소 및 화합물 (웨이퍼·디스크 형태 포함),,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"반도체용 도핑 원소 (주로 실리콘, 게르마늄 웨이퍼, GaN, SiC), 전자 소재 첨가제",,,,,,,,,,,,
,,,,,,,,,,,,
"우리나라에서는 SK실트론, LG이노텍, 한솔케미칼, 솔브레인, 동진쎄미켐 등이 대표적인 연관 업체",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"SK하이닉스, 하나머티리얼즈, 넥스틴, 한화솔루션, 아이티엠반도체, 삼화콘덴서, 삼영전자, 엘비세미콘",관련기업들의 상관계수가 생각보다 높지 않고 직접연관성도 떨어짐,,,,,,,,,,
⚠️ 간접 관련,"국도화학(PCB/IC), 포스코엠텍(특수강), 미코파워, 케이아이엔엑스(데이터센터), 동아에스티(검사장비) 등",,,,,,,,,,,
❌ 무관,"나머지 대부분 (제약, 식품, 엔터, 금융, 의류, 가구 등)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
2815.12,Sodium hydroxide (caustic soda) in aqueous solution (liquid soda),,,,,,,,,,,
📌 한글,가성소다 수용액(액상 소다),,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"가성소다(수산화나트륨) 수용액, 대표적인 염기성 화학원료",,,,,,,,,,,,
,,,,,,,,,,,,
"알루미늄 정련, 펄프, 섬유, 세제, 반도체·LCD 세척공정, 석유화학 공정 등 광범위하게 사용",,,,,,,,,,,,
,,,,,,,,,,,,
"한국에서는 한화솔루션, 금호석유화학, LG화학, 롯데케미칼 등이 대규모로 생산",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
구분,주요 종목,,,,,,,,,,,
✅ 직접 관련,"LG(지주/LG화학), 롯데지주(롯데케미칼), 동진쎄미켐, 이엔에프테크놀로지, 대덕전자, 이수페타시스, 케이씨텍, 에스티아이, 아모텍",,,,,,,,,,,
⚠️ 간접 관련,"동양철관, 한일철강, 팬오션, 현대미포조선, 두산, 동원산업, KSS해운, 경동도시가스",,,,,,,,,,,
❌ 무관,"나머지 (게임, 금융, IT솔루션, 보험, 광고, 물류 등 대부분)",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
🔍 먼저 HS Code 901320 정리,,,,,,,,,,,,
,,,,,,,,,,,,
코드,품목,,,,,,,,,,,
9013.2,Laser apparatus (excluding for cutting/engraving),,,,,,,,,,,
📌 한글,"레이저 장치 (절단·조각용 제외, 주로 측정·검사·의료용)",,,,,,,,,,,
,,,,,,,,,,,,
"즉,",,,,,,,,,,,,
,,,,,,,,,,,,
"주로 정밀 계측, 의료 진단, 광학 검사, 반도체 및 LCD 검사 에 사용되는 레이저 장치",,,,,,,,,,,,
,,,,,,,,,,,,
"한국에서는 레이저 계측기, 검사장비, 정밀 광학기기를 다루는 회사들과 밀접",,,,,,,,,,,,
,,,,,,,,,,,,
